#  allMAMErenamed 0.1 > 0.290git
#  =====================================================================
#  All MAME sets renamed, from the first version, in alphabetical order.
#
#
#  © 2026 AntoPISA
#
==================================================================================================================
| mameID  | Old Name                                 | New Name                                 | Renamed In |   |
|   23271 | m4hypvip                                 | m4shv                                    |      0.245 | M |
|   11681 | m4hypvip                                 | m4hypvip__b                              |      0.177 | M |
|   23272 | m4hypvip__a                              | m4shv__q                                 |      0.245 | M |
|   11681 | m4hypvip__b                              | m4shv__g                                 |      0.245 | M |
|   23275 | m4hypvip__b                              | m4hypvip__e                              |      0.177 | M |
|   23273 | m4hypvip__c                              | m4shv__b                                 |      0.245 | M |
|   23274 | m4hypvip__d                              | m4shv__c                                 |      0.245 | M |
|   23275 | m4hypvip__e                              | m4shv__a                                 |      0.245 | M |
|   23271 | m4hypvip__e                              | m4hypvip                                 |      0.177 | M |
|   23276 | m4hypvip__f                              | m4shv__d                                 |      0.245 | M |
|   23277 | m4hypvip__g                              | m4shv__0                                 |      0.245 | M |
|   23278 | m4hypvip__h                              | m4shv__1                                 |      0.245 | M |
|   23279 | m4hypvip__i                              | m4shv__6                                 |      0.245 | M |
|   23280 | m4hypvip__j                              | m4shv__7                                 |      0.245 | M |
|   23281 | m4hypvip__k                              | m4shv__10                                |      0.245 | M |
|   23282 | m4hypvip__l                              | m4shv__h                                 |      0.245 | M |
|   23283 | m4hypvip__m                              | m4shv__r                                 |      0.245 | M |
|   23284 | m4hypvip__n                              | m4shv__f                                 |      0.245 | M |
|   23285 | m4hypvip__o                              | m4shv__2                                 |      0.245 | M |
|   23286 | m4hypvip__p                              | m4shv__3                                 |      0.245 | M |
|   23287 | m4hypvip__q                              | m4shv__5                                 |      0.245 | M |
|   23288 | m4hypvip__r                              | m4shv__9                                 |      0.245 | M |
|   23289 | m4hypvip__s                              | m4shv__11                                |      0.245 | M |
|   23290 | m4hypvip__t                              | m4shv__4                                 |      0.245 | M |
|   23291 | m4hypvip__u                              | m4shv__8                                 |      0.245 | M |
|   23292 | m4hypvip__v                              | m4shv__12                                |      0.245 | M |
|   23293 | m4indycr__a                              | m4indycr__e                              |      0.245 | M |
|   23294 | m4indycr__b                              | m4indycr__a                              |      0.245 | M |
|   23295 | m4indycr__c                              | m4indycr__b                              |      0.245 | M |
|   23296 | m4indycr__d                              | m4indycr__f                              |      0.245 | M |
|   23297 | m4indycr__e                              | m4indycr__c                              |      0.245 | M |
|   23298 | m4indycr__f                              | m4indycr__d                              |      0.245 | M |
|   11688 | m4jok300                                 | m4jok300a                                |      0.246 | M |
|   11689 | m4jokmil                                 | m4jok300                                 |      0.246 | M |
|   23371 | m4jpgem                                  | m4jpgem__g                               |      0.177 | M |
|   11695 | m4jpgem__g                               | m4jpgem                                  |      0.177 | M |
|   23459 | m4jpgemc                                 | m4jpgemc__j                              |      0.177 | M |
|   11696 | m4jpgemc__j                              | m4jpgemc                                 |      0.177 | M |
|   23491 | m4jwlcwn                                 | m4jwlcwn__k                              |      0.177 | M |
|   11699 | m4jwlcwn__k                              | m4jwlcwn                                 |      0.177 | M |
|   23643 | m4lucksc                                 | m4lucksc__b                              |      0.177 | M |
|   11714 | m4lucksc__b                              | m4lucksc                                 |      0.177 | M |
|   23719 | m4luxor                                  | m4luxor__j                               |      0.177 | M |
|   23728 | m4luxor__j                               | m4luxor                                  |      0.177 | M |
|   23751 | m4madhse                                 | m4madhse__s                              |      0.177 | M |
|   23770 | m4madhse__s                              | m4madhse                                 |      0.177 | M |
|   23812 | m4mag7s                                  | m4mag7s__ag                              |      0.177 | M |
|   23830 | m4mag7s__ag                              | m4mag7s                                  |      0.177 | M |
|   42582 | m4montez                                 | m4przmc__g                               |      0.245 | M |
|   24034 | m4nhtt                                   | m4nhtt__i                                |      0.177 | M |
|   24042 | m4nhtt__i                                | m4nhtt                                   |      0.177 | M |
|   24051 | m4nnww                                   | m4nnww__aq                               |      0.177 | M |
|   24052 | m4nnww__0                                | m4nnww2__c                               |      0.245 | M |
|   24053 | m4nnww__1                                | m4nnww2__d                               |      0.245 | M |
|   24054 | m4nnww__2                                | m4nnww2__e                               |      0.245 | M |
|   24055 | m4nnww__3                                | m4nnww2__f                               |      0.245 | M |
|   24056 | m4nnww__4                                | m4nnww2__g                               |      0.245 | M |
|   24057 | m4nnww__5                                | m4nnww2__h                               |      0.245 | M |
|   24058 | m4nnww__6                                | m4nnww2__i                               |      0.245 | M |
|   24059 | m4nnww__7                                | m4nnww2                                  |      0.245 | M |
|   24060 | m4nnww__8                                | m4nnww2__j                               |      0.245 | M |
|   24078 | m4nnww__aq                               | m4nnww                                   |      0.177 | M |
|   24080 | m4nnww__as                               | m4nnww2__o                               |      0.245 | M |
|   24081 | m4nnww__at                               | m4nnww2__k                               |      0.245 | M |
|   24082 | m4nnww__au                               | m4nnww2__l                               |      0.245 | M |
|   24083 | m4nnww__av                               | m4nnww2__m                               |      0.245 | M |
|   24084 | m4nnww__aw                               | m4nnww2__n                               |      0.245 | M |
|   24086 | m4nnww__ay                               | m4nnww2__hx1                             |      0.245 | M |
|   24087 | m4nnww__az                               | m4nnww2__hx2                             |      0.245 | M |
|   24111 | m4nnww__y                                | m4nnww2__a                               |      0.245 | M |
|   24112 | m4nnww__z                                | m4nnww2__b                               |      0.245 | M |
|   24113 | m4nnwwc                                  | m4nnwwc__7                               |      0.177 | M |
|   24121 | m4nnwwc__7                               | m4nnwwc                                  |      0.177 | M |
|   24363 | m4przhr                                  | m4przhr__p                               |      0.177 | M |
|   24378 | m4przhr__p                               | m4przhr                                  |      0.177 | M |
|   24391 | m4przmns                                 | m4przmns__n                              |      0.177 | M |
|   24404 | m4przmns__n                              | m4przmns                                 |      0.177 | M |
|   24405 | m4przmon                                 | m4przmon__i                              |      0.177 | M |
|   24406 | m4przmon__0                              | m4przmc__q                               |      0.245 | M |
|   24407 | m4przmon__1                              | m4przmc__s                               |      0.245 | M |
|   11792 | m4przmon__i                              | m4przmon                                 |      0.177 | M |
|   24423 | m4przmon__q                              | m4przmc__h                               |      0.245 | M |
|   24424 | m4przmon__r                              | m4przmc__p                               |      0.245 | M |
|   24425 | m4przmon__s                              | m4przmc__i                               |      0.245 | M |
|   24426 | m4przmon__t                              | m4przmc__j                               |      0.245 | M |
|   24427 | m4przmon__u                              | m4przmc__k                               |      0.245 | M |
|   24428 | m4przmon__v                              | m4przmc__l                               |      0.245 | M |
|   24429 | m4przmon__w                              | m4przmc__r                               |      0.245 | M |
|   24430 | m4przmon__x                              | m4przmc__m                               |      0.245 | M |
|   24431 | m4przmon__y                              | m4przmc__n                               |      0.245 | M |
|   24432 | m4przmon__z                              | m4przmc__o                               |      0.245 | M |
|   24433 | m4przrf                                  | m4przrf__i                               |      0.177 | M |
|   11793 | m4przrf__i                               | m4przrf                                  |      0.177 | M |
|   24443 | m4przrfm                                 | m4przrfm__d                              |      0.177 | M |
|   11794 | m4przrfm__d                              | m4przrfm                                 |      0.177 | M |
|   11797 | m4przwo                                  | m4przwo__e                               |      0.177 | M |
|   11798 | m4przwo__e                               | m4przwo                                  |      0.177 | M |
|   24506 | m4przwta                                 | m4przwta__p                              |      0.177 | M |
|   24521 | m4przwta__p                              | m4przwta                                 |      0.177 | M |
|   24581 | m4ra__r                                  | m4redunk                                 |      0.245 | M |
|   24582 | m4rackem                                 | m4rackem__a                              |      0.245 | M |
|   11807 | m4rackem__a                              | m4rackem                                 |      0.245 | M |
|   24651 | m4ready                                  | m4ready__as                              |      0.177 | M |
|   24616 | m4ready__as                              | m4ready                                  |      0.177 | M |
|   11816 | m4remag                                  | m4tbplayd                                |      0.246 | M |
|   24684 | m4rfym                                   | m4rfym__ar                               |      0.177 | M |
|   24718 | m4rfym__ar                               | m4rfym                                   |      0.177 | M |
|   24651 | m4rgsa                                   | m4ready                                  |    0.146u5 | M |
|   24824 | m4rhog2                                  | m4rhog2__l                               |      0.177 | M |
|   24835 | m4rhog2__l                               | m4rhog2                                  |      0.177 | M |
|   24837 | m4rhogc                                  | m4rhogc__a                               |      0.177 | M |
|   24838 | m4rhogc__a                               | m4rhogc                                  |      0.177 | M |
|   24860 | m4rhr                                    | m4rhr__i                                 |      0.177 | M |
|   24870 | m4rhr__9                                 | m4supst__b7                              |      0.245 | M |
|   24908 | m4rhr__h                                 | m4rhr                                    |      0.177 | M |
|   24909 | m4rhr__i                                 | m4rhr__h                                 |      0.177 | M |
|   24927 | m4rhrc                                   | m4rhrc__j                                |      0.177 | M |
|   11824 | m4rhrc__j                                | m4rhrc                                   |      0.177 | M |
|   24963 | m4rhrcl                                  | m4rhrcl__c                               |      0.177 | M |
|   24965 | m4rhrcl__c                               | m4rhrcl                                  |      0.177 | M |
|   11830 | m4rmg                                    | m4tbplayc                                |      0.246 | M |
|   25112 | m4rockmn                                 | m4rockmn__j                              |      0.177 | M |
|   25121 | m4rockmn__j                              | m4rockmn                                 |      0.177 | M |
|   18976 | m4ssclas__f                              | m4supst__b6                              |      0.245 | M |
|   25235 | m4sss                                    | m4przsss__1                              |      0.245 | M |
|   11869 | m4sss__a                                 | m4sss                                    |      0.245 | M |
|   11890 | m4suphv                                  | m4shv__e                                 |      0.245 | M |
|   25287 | m4suphv__a                               | m4shv__i                                 |      0.245 | M |
|   25286 | m4suphv__b                               | m4shv__s                                 |      0.245 | M |
|   25288 | m4suphv__c                               | m4shv__x                                 |      0.245 | M |
|   25289 | m4suphv__d                               | m4shv__j                                 |      0.245 | M |
|   25290 | m4suphv__e                               | m4shv__t                                 |      0.245 | M |
|   25291 | m4suphv__f                               | m4shv__y                                 |      0.245 | M |
|   25292 | m4suphv__g                               | m4shv__k                                 |      0.245 | M |
|   25293 | m4suphv__h                               | m4shv__u                                 |      0.245 | M |
|   25294 | m4suphv__i                               | m4shv__l                                 |      0.245 | M |
|   25295 | m4suphv__j                               | m4shv__m                                 |      0.245 | M |
|   25296 | m4suphv__k                               | m4shv__v                                 |      0.245 | M |
|   25297 | m4suphv__l                               | m4shv__n                                 |      0.245 | M |
|   25298 | m4suphv__m                               | m4shv__w                                 |      0.245 | M |
|   25299 | m4suphv__n                               | m4shv__z                                 |      0.245 | M |
|   25300 | m4suphv__o                               | m4shv__o                                 |      0.245 | M |
|   25301 | m4suphv__p                               | m4shv__p                                 |      0.245 | M |
|   25312 | m4supscr                                 | m4supscr__n                              |      0.245 | M |
|   25313 | m4supscr__a                              | m4supscr                                 |      0.245 | M |
|   25314 | m4supscr__b                              | m4supscr__a                              |      0.245 | M |
|   25315 | m4supscr__c                              | m4supscr__b                              |      0.245 | M |
|   25316 | m4supscr__d                              | m4supscr__c                              |      0.245 | M |
|   25317 | m4supscr__e                              | m4supscr__d                              |      0.245 | M |
|   25318 | m4supscr__f                              | m4supscr__e                              |      0.245 | M |
|   25319 | m4supscr__g                              | m4supscr__f                              |      0.245 | M |
|   25320 | m4supscr__h                              | m4supscr__g                              |      0.245 | M |
|   25321 | m4supscr__i                              | m4supscr__h                              |      0.245 | M |
|   25322 | m4supscr__j                              | m4supscr__i                              |      0.245 | M |
|   25323 | m4supscr__k                              | m4supscr__j                              |      0.245 | M |
|   25324 | m4supscr__l                              | m4supscr__k                              |      0.245 | M |
|   25325 | m4supscr__m                              | m4supscr__l                              |      0.245 | M |
|   11893 | m4supscr__n                              | m4supscr__m                              |      0.245 | M |
|   25448 | m4takepk                                 | m4takepk__j                              |      0.177 | M |
|   25437 | m4takepk__j                              | m4takepk                                 |      0.177 | M |
|   11913 | m4thestr                                 | m4thestr__e                              |      0.177 | M |
|   25534 | m4thestr__e                              | m4thestr                                 |      0.177 | M |
|   11914 | m4tic                                    | m4tic__h                                 |      0.177 | M |
|   25559 | m4tic__h                                 | m4tic                                    |      0.177 | M |
|   25609 | m4toot                                   | m4toot__j                                |      0.177 | M |
|   25640 | m4toot__j                                | m4toot                                   |      0.177 | M |
|   11948 | m4tpcl                                   | m4typcl                                  |    0.146u5 | M |
|   11943 | m4tutcl                                  | m4tutcl__j                               |      0.177 | M |
|   25813 | m4tutcl__j                               | m4tutcl                                  |      0.177 | M |
|   25835 | m4tutfrt__a0                             | m4tutbwb_e                               |      0.245 | M |
|   25836 | m4tutfrt__a1                             | m4tutbwb_f                               |      0.245 | M |
|   25837 | m4tutfrt__a2                             | m4tutbwb_g                               |      0.245 | M |
|   25838 | m4tutfrt__a3                             | m4tutbwb_h                               |      0.245 | M |
|   25839 | m4tutfrt__a4                             | m4tutbwb_i                               |      0.245 | M |
|   25840 | m4tutfrt__a5                             | m4tutbwb_j                               |      0.245 | M |
|   25861 | m4tutfrt__av                             | m4tutbwb                                 |      0.245 | M |
|   25862 | m4tutfrt__aw                             | m4tutbwb_a                               |      0.245 | M |
|   25863 | m4tutfrt__ax                             | m4tutbwb_b                               |      0.245 | M |
|   25864 | m4tutfrt__ay                             | m4tutbwb_c                               |      0.245 | M |
|   25865 | m4tutfrt__az                             | m4tutbwb_d                               |      0.245 | M |
|   12309 | m4twzone                                 | sp_tzbwb                                 |    0.143u4 | M |
|   25907 | m4uuaw                                   | m4uuaw__n                                |      0.177 | M |
|   25947 | m4uuaw__n                                | m4uuaw                                   |      0.177 | M |
|   25964 | m4vegast                                 | m4vegast__h                              |      0.177 | M |
|   11957 | m4vegast__h                              | m4vegast                                 |      0.177 | M |
|   26013 | m4vegast__w                              | m4vivaes__aq                             |      0.177 | M |
|   25986 | m4vivaes                                 | m4vivaes__j                              |      0.177 | M |
|   26054 | m4vivaes__ab                             | m4vivalv__9                              |      0.177 | M |
|   26021 | m4vivaes__i                              | m4vivaes                                 |      0.177 | M |
|   11960 | m4vivaes__j                              | m4vivaes__i                              |      0.177 | M |
|   11961 | m4vivalv                                 | m4vivalv__z                              |      0.245 | M |
|   26058 | m4vivalv__0                              | m4vivalv__l                              |      0.245 | M |
|   26059 | m4vivalv__1                              | m4vivalv__m                              |      0.245 | M |
|   26060 | m4vivalv__2                              | m4vivalv__n                              |      0.245 | M |
|   26061 | m4vivalv__3                              | m4vivalv__o                              |      0.245 | M |
|   26062 | m4vivalv__4                              | m4vivalv__p                              |      0.245 | M |
|   26063 | m4vivalv__5                              | m4vivalv__q                              |      0.245 | M |
|   26064 | m4vivalv__6                              | m4vivalv__r                              |      0.245 | M |
|   26065 | m4vivalv__7                              | m4vivalv__s                              |      0.245 | M |
|   26066 | m4vivalv__8                              | m4vivalv__t                              |      0.245 | M |
|   26054 | m4vivalv__9                              | m4vivalv__h                              |      0.245 | M |
|   26055 | m4vivalv__a                              | m4vivalv__i                              |      0.245 | M |
|   26049 | m4vivalv__b                              | m4vegast__0                              |      0.245 | M |
|   26050 | m4vivalv__c                              | m4vegast__1                              |      0.245 | M |
|   26039 | m4vivalv__e                              | m4vivalv__0                              |      0.245 | M |
|   26040 | m4vivalv__f                              | m4vivalv__1                              |      0.245 | M |
|   26067 | m4vivalv__g                              | m4vivalv__u                              |      0.245 | M |
|   26068 | m4vivalv__h                              | m4vivalv__v                              |      0.245 | M |
|   26041 | m4vivalv__i                              | m4vivalv__2                              |      0.245 | M |
|   26042 | m4vivalv__j                              | m4vivalv__3                              |      0.245 | M |
|   26043 | m4vivalv__k                              | m4vivalv__4                              |      0.245 | M |
|   26044 | m4vivalv__l                              | m4vivalv__5                              |      0.245 | M |
|   26045 | m4vivalv__m                              | m4vivalv__6                              |      0.245 | M |
|   26069 | m4vivalv__n                              | m4vivalv__w                              |      0.245 | M |
|   26070 | m4vivalv__o                              | m4vivalv__x                              |      0.245 | M |
|   26071 | m4vivalv__p                              | m4vivalv__y                              |      0.245 | M |
|   26072 | m4vivalv__q                              | m4vivalv__a                              |      0.245 | M |
|   26047 | m4vivalv__r                              | m4vivalv__b                              |      0.245 | M |
|   26048 | m4vivalv__t                              | m4vivalv__d                              |      0.245 | M |
|   26051 | m4vivalv__u                              | m4vivalv__e                              |      0.245 | M |
|   26052 | m4vivalv__v                              | m4vivalv__f                              |      0.245 | M |
|   26053 | m4vivalv__x                              | m4vivalv__g                              |      0.245 | M |
|   26056 | m4vivalv__y                              | m4vivalv__j                              |      0.245 | M |
|   26057 | m4vivalv__z                              | m4vivalv__k                              |      0.245 | M |
|   26087 | m4viz                                    | m4viz__j                                 |      0.177 | M |
|   26097 | m4viz__j                                 | m4viz                                    |      0.177 | M |
|   26118 | m4wta                                    | m4wta__d                                 |      0.177 | M |
|   26136 | m4wta__d                                 | m4wta                                    |      0.177 | M |
|   26179 | m4xtrm                                   | m4xtrm__b                                |      0.245 | M |
|   11976 | m4xtrm__b                                | m4xtrm                                   |      0.245 | M |
|   11987 | m5all41l                                 | m5all41low                               |    0.145u6 | M |
|   11986 | m5all41v                                 | m5all41i                                 |    0.145u6 | M |
|   12003 | m5blind                                  | m5bling                                  |    0.146u4 | M |
|   12031 | m5clowna                                 | m5clown13                                |    0.146u4 | M |
|   13381 | m5ddrag                                  | m5dragnd                                 |    0.143u5 | M |
|   12146 | m5locka                                  | m5lock13                                 |    0.146u5 | M |
|   12148 | m5lockcla                                | m5lockcl15                               |    0.146u5 | M |
|   32732 | m65c02                                   | w65c02                                   |      0.273 | D |
|   32734 | m65sc02                                  | g65sc02                                  |      0.273 | D |
|   37802 | m68008plcc                               | m68008fn                                 |      0.209 | D |
|   37361 | m68705_new                               | m68705p5                                 |      0.182 | D |
|   19184 | m_bcgslm                                 | sc2gslam                                 |    0.143u3 | M |
|    7766 | m_bdrw10                                 | sc2drwho10                               |    0.143u3 | M |
|    7764 | m_bdrw11                                 | sc2drwho11                               |    0.143u3 | M |
|    7767 | m_bdrw12                                 | sc2drwho12                               |    0.143u3 | M |
|    7769 | m_bdrw13                                 | sc2drwho13                               |    0.143u3 | M |
|    7771 | m_bdrw14                                 | sc2drwho14                               |    0.143u3 | M |
|    7765 | m_bdrw15                                 | sc2drwho15                               |    0.143u3 | M |
|    7775 | m_bdrw16                                 | sc2drwho16                               |    0.143u3 | M |
|    7777 | m_bdrw17                                 | sc2drwho17                               |    0.143u3 | M |
|    7774 | m_bdrwh1                                 | sc2drwho1                                |    0.143u3 | M |
|    7762 | m_bdrwh2                                 | sc2drwho2                                |    0.143u3 | M |
|    7776 | m_bdrwh3                                 | sc2drwho3                                |    0.143u3 | M |
|    7773 | m_bdrwh4                                 | sc2drwho4                                |    0.143u3 | M |
|    7763 | m_bdrwh5                                 | sc2drwho5                                |    0.143u3 | M |
|    7768 | m_bdrwh6                                 | sc2drwho6                                |    0.143u3 | M |
|   45994 | m_bdrwh7                                 | sc2drwho7                                |    0.143u3 | M |
|    7770 | m_bdrwh8                                 | sc2drwho8                                |    0.143u3 | M |
|    7772 | m_bdrwh9                                 | sc2drwho9                                |    0.143u3 | M |
|    7760 | m_bdrwho                                 | sc2drwho                                 |    0.143u3 | M |
|    7778 | m_bfocus                                 | sc2focus                                 |    0.143u3 | M |
|   10509 | m_blsbys                                 | m4blsbys                                 |    0.143u2 | M |
|    8443 | m_brkfs1                                 | sc2brkfs1                                |    0.143u3 | M |
|    8444 | m_brkfs2                                 | sc2brkfs2                                |    0.143u3 | M |
|    8445 | m_brkfs3                                 | sc2brkfs3                                |    0.143u3 | M |
|    8446 | m_brkfs4                                 | sc2brkfs4                                |    0.143u3 | M |
|    8447 | m_brkfs5                                 | sc2brkfs5                                |    0.143u3 | M |
|   18982 | m_brkfst                                 | sc2brkfs                                 |    0.143u3 | M |
|    7834 | m_ccelbr                                 | m4celclb                                 |    0.143u2 | M |
|    7854 | m_clattr                                 | sc1clatt                                 |    0.143u3 | M |
|   19062 | m_cpeno1                                 | sc2cpe                                   |    0.143u3 | M |
|   22944 | m_frkstn                                 | m4frkstn                                 |    0.143u2 | M |
|   22967 | m_gmball                                 | m4gambal                                 |    0.143u2 | M |
|   21753 | m_grtecp                                 | m4andyge                                 |    0.143u2 | M |
|    7667 | m_honmon                                 | m5honmon                                 |    0.143u2 | M |
|   10574 | m_hprvpr                                 | m3hprvpr                                 |    0.143u2 | M |
|    7855 | m_lotsse                                 | sc1lotus                                 |    0.143u3 | M |
|    7780 | m_luvjub                                 | sc2luvv                                  |    0.143u3 | M |
|   11481 | m_oldtmr                                 | m4oldtmr                                 |    0.143u2 | M |
|   10632 | m_popeye                                 | j5popeye                                 |    0.143u2 | M |
|    7856 | m_roulet                                 | sc1roul                                  |    0.143u3 | M |
|   28245 | m_sptlgt                                 | m1sptlgt                                 |    0.143u3 | M |
|    7822 | m_supcrd                                 | b85scard                                 |    0.143u3 | M |
|   11292 | m_tbirds                                 | j6tbirds                                 |    0.143u2 | M |
|   40603 | ma7551                                   | ma7551p                                  |      0.259 | M |
|   43842 | ma7558                                   | ma7558r0                                 |      0.268 | M |
|   46518 | macdafb_memc                             | macdafb_djmemc                           |      0.258 | D |
|    4658 | mace                                     | macea                                    |    0.102u4 | M |
|    3897 | machbrkr                                 | machbrkrj                                |      0.185 | M |
|    3802 | machridj                                 | machridrj                                |    0.133u1 | M |
|    2619 | machridr                                 | nvs_machrider                            |      0.178 | M |
|    3802 | machridra                                | nvs_machridera                           |      0.178 | M |
|    3802 | machridrj                                | machridra                                |    0.146u1 | M |
|   32779 | mackbd                                   | mackbd_m0110                             |      0.223 | D |
|    6168 | madaliena                                | madalienb                                |      0.160 | M |
|    6168 | madalina                                 | madaliena                                |    0.133u1 | M |
|    6357 | maddog                                   | maddog2                                  |      0.111 | M |
|    6358 | maddog2                                  | maddog22                                 |      0.111 | M |
|    6359 | maddog21                                 | maddog2_100                              |      0.155 | M |
|    6360 | maddog22                                 | maddog2_202                              |      0.155 | M |
|    6360 | maddog23                                 | maddog                                   |      0.111 | M |
|    3795 | maddonnb                                 | maddonnab                                |      0.208 | M |
|   40844 | magibomb                                 | magibomba                                |      0.222 | M |
|   40844 | magibomba                                | magibomb_br44                            |      0.279 | M |
|   42410 | magibombb                                | magibomb_ab45a                           |      0.279 | M |
|   42411 | magibombc                                | magibomb_ab42                            |      0.279 | M |
|   42412 | magibombd                                | magibomb_aa72d                           |      0.279 | M |
|   42413 | magibombe                                | magibomb_a31                             |      0.279 | M |
|   44762 | magibombf                                | magibomb_nb45                            |      0.279 | M |
|   45449 | magibombg                                | magibomb_nb61                            |      0.279 | M |
|   46524 | magibombh                                | magibomb_a40a                            |      0.279 | M |
|   46525 | magibombi                                | magibomb_a36a                            |      0.279 | M |
|   46862 | magibombj                                | magibomb_aa72c                           |      0.279 | M |
|   48457 | magibombk                                | magibomb_a30                             |      0.279 | M |
|   48458 | magibombl                                | magibomb_ab43a                           |      0.279 | M |
|   48459 | magibombm                                | magibomb_ab53                            |      0.279 | M |
|   48460 | magibombn                                | magibomb_eb40                            |      0.279 | M |
|   49066 | magibombo                                | magibomb_br71a                           |      0.279 | M |
|    5832 | magic10_2                                | magic102                                 |      0.101 | M |
|    5833 | magic10a                                 | magic10b                                 |    0.148u5 | M |
|    7242 | magic10b                                 | magic10c                                 |    0.148u5 | M |
|    8592 | magical                                  | magodds                                  |    0.141u1 | M |
|    8843 | magicala                                 | magoddsa                                 |    0.141u1 | M |
|    7466 | magicarda                                | magicrd1a                                |      0.247 | M |
|    7668 | magicardb                                | magicrd1b                                |      0.247 | M |
|   12286 | magicarde                                | magicrde                                 |      0.247 | M |
|   45008 | magicardea                               | magicrdea                                |      0.247 | M |
|   45009 | magicardeb                               | magicrdec                                |      0.247 | M |
|   45010 | magicardec                               | magicrdj                                 |      0.247 | M |
|   41042 | magicardf                                | magicrdeb                                |      0.247 | M |
|    8473 | magicardj                                | magicrdja                                |      0.247 | M |
|   42603 | magicardw                                | magicrd1c                                |      0.247 | M |
|    5793 | magicbua                                 | magicbuba                                |    0.133u1 | M |
|   30495 | magicbubb                                | magicbubc                                |      0.217 | M |
|    6975 | magiccda                                 | magicd2a                                 |    0.128u5 | M |
|    6976 | magiccdb                                 | magicd2b                                 |    0.128u5 | M |
|    5754 | magiccrd                                 | magicrd2                                 |    0.128u5 | M |
|    6975 | magicd2a                                 | magicrd2b                                |    0.147u2 | M |
|    6976 | magicd2b                                 | magicrd2c                                |    0.147u2 | M |
|    8521 | magicmsk                                 | magimask                                 |      0.175 | M |
|   35682 | magicmska                                | magimaska                                |      0.175 | M |
|    7466 | magicrda                                 | magicarda                                |    0.133u1 | M |
|    7668 | magicrdb                                 | magicardb                                |    0.133u1 | M |
|   45131 | magictch                                 | magictcha                                |      0.274 | M |
|    8521 | magimask                                 | magimaskb                                |      0.184 | M |
|    1073 | maglord                                  | maglordh                                 |    0.140u1 | M |
|     674 | maglord                                  | maglordh                                 |    0.130u1 | M |
|     674 | maglordh                                 | maglord                                  |    0.140u1 | M |
|    1073 | maglordh                                 | maglord                                  |    0.130u1 | M |
|   36457 | magtcha5                                 | magtcha5a                                |      0.184 | M |
|    3973 | mainev2p                                 | mainevt2p                                |    0.133u1 | M |
|    1074 | mainevt2                                 | mainevto                                 |       0.69 | M |
|    1289 | majest12                                 | majest12j                                |      0.173 | M |
|   44482 | majest12u                                | majest12ua                               |      0.241 | M |
|   36458 | majest12u                                | majest12ua                               |      0.239 | M |
|   36458 | majest12ua                               | majest12ub                               |      0.241 | M |
|   10576 | majorpkr                                 | majorpkr20                               |      0.286 | M |
|    6338 | majtit2j                                 | majtitl2j                                |    0.133u1 | M |
|    1742 | majtitle                                 | majtitlj                                 |    0.126u2 | M |
|    1742 | majtitlj                                 | majtitlej                                |    0.133u1 | M |
|    1445 | makaimuc                                 | makaimurc                                |    0.133u1 | M |
|    1446 | makaimug                                 | makaimurg                                |    0.133u1 | M |
|   48102 | makaimurba                               | makaimurbbl                              |      0.274 | M |
|   38636 | maniacsq                                 | maniacsqa                                |      0.278 | M |
|    3655 | maniacsq                                 | maniacsqu                                |      0.190 | M |
|   35999 | maniacsqa                                | maniacsqb                                |      0.278 | M |
|    3655 | maniacsqu                                | maniacsq                                 |      0.278 | M |
|    5197 | manxtt                                   | manxttc                                  |      0.150 | M |
|     240 | mappyjp                                  | mappyj                                   |       0.59 | M |
|     411 | marble                                   | marble2                                  |    0.37b15 | M |
|     412 | marble2                                  | marble3                                  |    0.37b15 | M |
|     413 | marblea                                  | marble4                                  |    0.37b15 | M |
|    7669 | margmgc                                  | marmagic                                 |      0.175 | M |
|      54 | mario                                    | mariog                                   |      0.286 | M |
|    8164 | mario                                    | mariof                                   |      0.193 | M |
|    6794 | mario                                    | marioe                                   |    0.132u3 | M |
|      54 | mario                                    | marioo                                   |    0.119u1 | M |
|    6794 | marioe                                   | mario                                    |      0.286 | M |
|    1501 | mariojp                                  | marioj                                   |    0.119u1 | M |
|      54 | marioo                                   | mario                                    |      0.193 | M |
|   35759 | marmagic                                 | marmagicu                                |      0.175 | M |
|   37542 | marmagicu                                | marmagicua                               |      0.273 | M |
|   35759 | marmagicu                                | marmagicua                               |      0.186 | M |
|   35759 | marmagicua                               | marmagicu                                |      0.273 | M |
|   37542 | marmagicua                               | marmagicu                                |      0.186 | M |
|    7939 | martmasc                                 | martmastc                                |    0.133u1 | M |
|    7939 | martmastc                                | martmast104c                             |      0.224 | M |
|    8681 | martmastc102                             | martmast102c                             |      0.224 | M |
